locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,old_locus_tag,annotation
HAH_RS15760,53.788849993387,0.45002571358009447,0.2364526137290282,0,1,1,HAH_4140,hypothetical protein
HAH_RS15765,11.358278233094069,0.0148343992243822,0.3232831324661418,0,1,1,HAH_4141,hypothetical protein
HAH_RS15770,4.235189259849513,0.0345732665550178,0.4060019552668452,0,1,1,NA,hypothetical protein
HAH_RS15775,13.539918714985163,-0.23796275313123527,0.294651136138647,-0,1,1,HAH_4142,hypothetical protein
HAH_RS15780,19.829966547240414,-0.05683021740833592,0.24006873706314064,-0,1,1,HAH_4143,hypothetical protein
HAH_RS15785,71.15857987376144,0.006846043793475321,0.15187816234897064,0,1,1,HAH_4144,hypothetical protein
HAH_RS15790,16.934639540144328,-0.12364641912103637,0.23736190899330362,-0,1,1,HAH_4145,hypothetical protein
HAH_RS15795,21.859149419307286,0.31219349510989036,0.2429682101145833,0,1,1,HAH_4146,hypothetical protein
HAH_RS15800,37.57999875801677,0.19885931291628423,0.18477304053401553,0,1,1,HAH_4147,hypothetical protein
HAH_RS15805,28.17497242543771,-0.036988458253523655,0.24540986107009277,-0,1,1,HAH_4148,hypothetical protein
HAH_RS15810,1766.5416559448797,0.3465292195173191,0.14431664084135182,0,1,1,HAH_4150,poly-gamma-glutamate biosynthesis protein PgsC/CapC
HAH_RS15815,1703.588754423989,0.5835892146943873,0.09089685736920554,0,1,1,HAH_4151,Mur ligase
HAH_RS19280,1839.125861674858,0.35245654033426943,0.10334562926823135,0,1,1,HAH_4152,CapA family protein
HAH_RS15825,304.4665710450099,0.6052780201284721,0.16123031741209454,0,1,1,HAH_4153,HNH endonuclease
HAH_RS15830,18.99901401129385,-0.1680118664258314,0.22992419403794562,-0,1,1,HAH_4154,hypothetical protein
HAH_RS15835,79.65111532967009,0.26106935404537435,0.13757660109483286,0,1,1,HAH_4155,ssDNA-binding domain-containing protein
HAH_RS15840,222.12449449030208,0.22201032003442334,0.11720194919968532,0,1,1,HAH_4156,hypothetical protein
HAH_RS15845,6.114563385738493,-0.11930923926631683,0.5423784242240902,-0,1,1,HAH_4157,hypothetical protein
HAH_RS15850,41.64262238483526,0.30698688276232944,0.22657712836314384,0,1,1,HAH_4158,hypothetical protein
HAH_RS15855,362.10904784774675,-0.054223835029598495,0.09838186075708134,-0,1,1,HAH_4159,hypothetical protein
HAH_RS15860,337.12005333595357,0.21914255111710387,0.16417424742820563,0,1,1,HAH_4161,CRISPR-associated endonuclease Cas2
HAH_RS15865,1173.2993652820435,-0.014509083145760037,0.1258858308187409,-0,1,1,HAH_4162,type I-B CRISPR-associated endonuclease Cas1b
HAH_RS15870,544.8836202224206,-0.1572525228949249,0.1340840396435228,-0,1,1,HAH_4163,CRISPR-associated protein Cas4
HAH_RS15875,3729.892101998412,-0.16022901000557568,0.13012995408413028,-0,1,1,HAH_4164,CRISPR-associated endonuclease Cas3''
HAH_RS15880,1414.3611030381992,-0.10809953011471087,0.11990308749798657,-0,1,1,HAH_4165,type I-B CRISPR-associated protein Cas5b
HAH_RS15885,2755.0311585527834,-0.041600611910607314,0.11042598581691374,-0,1,1,HAH_4166,type I-B CRISPR-associated protein Cas7/Csh2
HAH_RS15890,7617.1775608424605,-0.05565676793987636,0.09517952974693845,-0,1,1,HAH_4167,type I-B CRISPR-associated protein Cas8b/Csh1
HAH_RS15895,3243.5067126553813,-0.6976984463964793,0.1712967628475973,-0,1,1,HAH_4168,CRISPR-associated endoribonuclease Cas6
HAH_RS15900,387.8926426685353,0.3695359020280628,0.10610301440704199,0,1,1,HAH_4169,site-specific integrase
HAH_RS15905,237.2731822658678,0.3043557148957359,0.11137119089109454,0,1,1,HAH_4170,hypothetical protein
HAH_RS15910,259.51958294305905,0.2959209382350072,0.09523073988364572,0,1,1,HAH_4171,nucleotidyltransferase domain-containing protein
HAH_RS15915,4.213864471019715,-0.3566879570668598,0.41665423336649865,-0,1,1,NA,nitrate ABC transporter ATP-binding protein
HAH_RS15920,1108.8125254970519,0.04089917310194908,0.08459761665610538,0,1,1,HAH_4174,orc1/cdc6 family replication initiation protein
HAH_RS20080,330.7783170535717,0.44670319344625264,0.166618629539778,0,1,1,HAH_4175,hypothetical protein
HAH_RS15930,145.4769178415607,0.42757554134860054,0.3373262260485044,0,1,1,HAH_4176,pilin
HAH_RS15935,146.08732577503383,0.2931871733678037,0.1914165890157348,0,1,1,HAH_4177,hypothetical protein
HAH_RS15940,52.41092548844716,0.15434309858071116,0.15510586535261786,0,1,1,HAH_4178,hypothetical protein
HAH_RS15945,142.24653005614744,-0.059610046592231326,0.11043681368604201,-0,1,1,HAH_4179,hypothetical protein
HAH_RS15950,711.2428851523126,0.0014058750154396194,0.10197170004961537,0,1,1,HAH_4180,conjugal transfer protein
HAH_RS15955,60.346454264542004,0.5252926583337525,0.16009538467911402,0,1,1,HAH_4181,hypothetical protein
HAH_RS15960,129.93309903764265,0.3551211133748466,0.132022013977337,0,1,1,HAH_4182,hypothetical protein
HAH_RS15965,209.09789581258815,0.3206345965678569,0.1155855680612218,0,1,1,HAH_4183,hypothetical protein
HAH_RS15970,626.8360172809082,0.33451746515581166,0.10619844917363157,0,1,1,HAH_4184,type IV secretion system DNA-binding domain-containing protein
HAH_RS15975,228.40042073392195,0.6161996635296048,0.1839282342842935,0,1,1,HAH_4185,hypothetical protein
HAH_RS19735,20.988353912262895,0.5024995654733696,0.26463836458006873,0,1,1,NA,hypothetical protein
HAH_RS15980,2829.243652859619,-0.024454187331339042,0.09565919393352232,-0,1,1,HAH_4186,hypothetical protein
HAH_RS19290,593.148183207366,0.06502273098678106,0.10698662578103635,0,1,1,HAH_4187,type II toxin-antitoxin system PemK/MazF family toxin
HAH_RS15985,7244.440429847535,0.2118959271413668,0.19857508542081193,0,1,1,HAH_4188,hypothetical protein
HAH_RS15990,305.82276582187853,0.18496973311163856,0.11434368519533047,0,1,1,HAH_4190,nucleotidyltransferase domain-containing protein
HAH_RS15995,394.84666353942225,0.16931739799974194,0.10403983920132047,0,1,1,HAH_4191,hypothetical protein
HAH_RS16005,2055.312694375675,0.249776800278961,0.09797181243699828,0,1,1,HAH_4194,hypothetical protein
HAH_RS20050,157.24620075599123,0.13064262908427404,0.10960687852812025,0,1,1,NA,hypothetical protein
HAH_RS19315,2035.44275701821,0.0051449568736459455,0.10558027928241305,0,1,1,HAH_4197,DnaJ domain-containing protein
HAH_RS16015,3366.880705286898,-0.22745417903737492,0.1588906987059051,-0,1,1,HAH_4198,Hsp70 family protein
HAH_RS16020,1750.1278832901523,0.2699494796695189,0.1581237412427264,0,1,1,NA,hypothetical protein
HAH_RS16025,50.431780322432395,-0.02013176400691975,0.15378251174397753,-0,1,1,HAH_4200,IS1595 family transposase
HAH_RS16030,266.1182032162402,0.25576804945242443,0.2039337396333736,0,1,1,NA,hypothetical protein
HAH_RS16035,1644.5359330681852,-0.12917130412974262,0.11579190872377085,-0,1,1,HAH_4202,NERD domain-containing protein
HAH_RS16040,661.5257604484649,0.09431046942862323,0.0964053906864579,0,1,1,HAH_4203,hypothetical protein
HAH_RS16045,55.90688560147031,0.317544918551225,0.25597322656143834,0,1,1,HAH_4204,hypothetical protein
HAH_RS16050,72.9916667831718,0.5303951450153237,0.18092717833186134,0,1,1,HAH_4205,hypothetical protein
HAH_RS19615,435.9099121827768,-0.18379863254594497,0.0984141410650951,-0,1,1,NA,hypothetical protein
HAH_RS16055,15.778268271593245,0.7444546180829924,0.2439853529666096,0,1,1,HAH_4207,hypothetical protein
HAH_RS16060,50.93819604253746,0.24301543999190012,0.23305714715473602,0,1,1,HAH_4208,hypothetical protein
HAH_RS16065,61.89416842457456,0.3668610079176876,0.21123074342425718,0,1,1,HAH_4209,hypothetical protein
HAH_RS16070,93.57975554561757,-0.014019099824264308,0.16912003206384746,-0,1,1,HAH_4210,hypothetical protein
HAH_RS16075,44.27555118599326,0.3833139163874409,0.20718259792093122,0,1,1,NA,hypothetical protein
HAH_RS16080,150.2919268053491,-0.19441716598871625,0.13599373925412556,-0,1,1,NA,hypothetical protein
HAH_RS16085,1419.923283418466,0.06407108187403243,0.074726513580017,0,1,1,HAH_4211,hypothetical protein
HAH_RS16090,318.10188372436124,-0.032044553578916696,0.16278979248734146,-0,1,1,HAH_4212,hypothetical protein
HAH_RS16095,17584.793177490264,0.7991217803103484,0.6699640160714224,0,1,1,HAH_4213,ABC transporter substrate-binding protein
HAH_RS16105,213.60873857383834,0.08573510607509223,0.15385037388565695,0,1,1,HAH_4216,hypothetical protein
HAH_RS16110,406.5901962586959,0.17499755615542564,0.11148270637530065,0,1,1,HAH_4218,glycosyltransferase
HAH_RS16115,48.378295569249204,-0.35176632350053283,0.15776870560129974,-0,1,1,HAH_4219,winged helix-turn-helix domain-containing protein
HAH_RS16120,24.58175337816587,0.3052533307060739,0.20486242090833176,0,1,1,HAH_4220,hypothetical protein
HAH_RS16125,36.786663384540304,0.31805166623018316,0.18411020213943913,0,1,1,HAH_4221,CPBP family intramembrane metalloprotease
HAH_RS16130,6069.834914052249,-0.31832713518937755,0.09125263069792024,-0,1,1,HAH_4222,hypothetical protein
HAH_RS16135,5952.255210508848,-0.13973236567071554,0.08544421030290011,-0,1,1,HAH_4223,spermidine synthase
HAH_RS16140,888.0193004984002,-0.005669877584864604,0.09948577024404846,-0,1,1,HAH_4224,DUF2617 family protein
HAH_RS16145,1753.8668237606487,-6.369611747736216e-4,0.10616594805614694,-0,1,1,HAH_4225,hypothetical protein
HAH_RS16150,1489.5978481607717,0.2404491957610406,0.15408658156707528,0,1,1,HAH_4226,pentapeptide repeat-containing protein
HAH_RS16155,30.983470959610433,0.5237920703217139,0.21804644923516606,0,1,1,HAH_4227,hypothetical protein
HAH_RS20185,10.318437312448957,0.10281608477953375,0.3021045073463788,0,1,1,NA,hypothetical protein
HAH_RS19740,40.64289944453008,0.30340924319966117,0.22637547946355732,0,1,1,NA,hypothetical protein
HAH_RS16165,406.149070402662,0.09048664880793526,0.12835173035085454,0,1,1,HAH_4229,hypothetical protein
HAH_RS16170,1428.8870435567674,0.1382942673699045,0.09821676365410811,0,1,1,HAH_4230,ParA family protein
HAH_RS16180,2006.1922209066554,0.053899372071994474,0.10524531720865622,0,1,1,HAH_4231,amino acid permease
HAH_RS16185,495.97468300307,-0.025699795411602194,0.14090931072206064,-0,1,1,HAH_4232,universal stress protein
HAH_RS16195,350.08646734319314,-0.026221176738915008,0.133460089037824,-0,1,1,HAH_4234,TrkH family potassium uptake protein
HAH_RS16200,321.2962632150341,-0.11228159070169522,0.12843058737839916,-0,1,1,HAH_4235,NAD-binding protein
HAH_RS16205,29.548530734659963,0.11992699930205185,0.21911780503528605,0,1,1,HAH_4236,cation:proton antiporter
HAH_RS16210,427.24010534495835,0.05205592478151812,0.06002101938709292,0,1,1,HAH_4237,diadenylate cyclase
HAH_RS16215,1549.8342206294606,-0.06333254766813319,0.141650725142153,-0,1,1,HAH_4238,NAD-binding protein
HAH_RS16225,751.4837252636744,0.4977084381040781,0.16184069058240508,0,1,1,HAH_4241,APC family permease
HAH_RS16230,626.4053020512924,0.2606386544905492,0.09957928138426407,0,1,1,HAH_4242,TrkA family potassium uptake protein
HAH_RS16235,1472.0148435872784,0.2266792126040948,0.17304910605919527,0,1,1,HAH_4243,hypothetical protein
HAH_RS16245,422.50956651478,0.4758344270937916,0.16542770657096545,0,1,1,HAH_4247,Fic family protein
HAH_RS16255,64.54983261696184,0.258455156665927,0.1282010285283097,0,1,1,HAH_4248,transposase
HAH_RS16260,125.5845982752067,0.08417817837742826,0.10053461204747058,0,1,1,HAH_4249,site-specific integrase
HAH_RS19330,247.52467120711228,1.1089676602531338,0.21094337543201364,0.516573037811532,0.6054542412202167,1,HAH_4250,hypothetical protein
HAH_RS16265,109.51706980515769,0.3075618544082874,0.17436235813399412,0,1,1,HAH_4251,ISH3 family transposase
HAH_RS16270,1564.018656364084,0.14389990568376548,0.1812662760807385,0,1,1,HAH_4252,hypothetical protein
HAH_RS20085,303.4771958356367,0.5091553530918126,0.11180054240504633,0,1,1,HAH_4253,hypothetical protein
HAH_RS16280,635.7072228642372,0.1363348351472245,0.08438624287782834,0,1,1,HAH_4254,hypothetical protein
HAH_RS16285,246.04261098315826,0.350286145140017,0.1053133661537677,0,1,1,NA,colicin immunity domain-containing protein
HAH_RS20190,229.12838351635213,0.14301549327610294,0.123772438381914,0,1,1,HAH_4255,hypothetical protein
HAH_RS20195,184.59489950671127,0.5839025932155137,0.32261557574454824,0,1,1,HAH_4256,hypothetical protein
HAH_RS16300,1840.7355873122892,0.1662363866190648,0.08363294793843536,0,1,1,HAH_4257,hypothetical protein
HAH_RS20090,1020.2424407047325,-0.13841312469756267,0.12130306375908022,-0,1,1,HAH_4258,hypothetical protein
HAH_RS19340,760.7696647656593,0.11338748640856089,0.10508461245691242,0,1,1,NA,NA
HAH_RS16330,2452.235497196983,0.2633910065936264,0.12521079068616672,0,1,1,HAH_4263,hypothetical protein
HAH_RS16335,1934.2077001568919,0.1713207421780778,0.11678196756761708,0,1,1,HAH_4264,VWA domain-containing protein
HAH_RS16340,508.77014206979203,0.14724791410424604,0.1641136503124965,0,1,1,HAH_4265,hypothetical protein
HAH_RS16345,205.9637810659939,0.08661441366324535,0.10675487235413275,0,1,1,HAH_4266,site-specific integrase
HAH_RS16350,60.52319103663155,-0.02319752565877273,0.15616448029534355,-0,1,1,HAH_4267,transposase
HAH_RS16360,459.7171458610392,0.4275764948424201,0.14582566887930484,0,1,1,HAH_4268,Fic family protein
HAH_RS16365,160.43646950614556,-0.09559611980498843,0.169097849824084,-0,1,1,HAH_4269,IS6 family transposase
HAH_RS16370,8.935812434564193,0.41005486992664286,0.2908709979662522,0,1,1,HAH_4270,hypothetical protein
HAH_RS16375,1582.6993811359653,0.1402604086444881,0.15139074799453603,0,1,1,HAH_4272,hemolysin family protein
HAH_RS16380,3939.9523262095404,0.5210508226484956,0.2054595024537811,0,1,1,HAH_4273,coenzyme F420-0:L-glutamate ligase
HAH_RS16385,1942.160451886218,0.4819950499839903,0.32383866188285104,0,1,1,HAH_4274,amphi-Trp domain-containing protein
HAH_RS16390,249.2279523874634,-0.45728320267209116,0.16164300285668642,-0,1,1,HAH_4275,hypothetical protein
HAH_RS16395,339.39348287993556,-0.2455923267341357,0.14895028410053915,-0,1,1,HAH_4276,helix-turn-helix domain-containing protein
HAH_RS16400,159.3093190301808,-0.38048948370288355,0.13013468003801648,-0,1,1,HAH_4277,hypothetical protein
HAH_RS16405,126.14118497720523,0.42971480680325735,0.12608786744969225,0,1,1,HAH_4278,GNAT family N-acetyltransferase
HAH_RS16410,205.68408124663677,-0.23205222172903447,0.3579066197332871,-0,1,1,HAH_4279,hypothetical protein
HAH_RS16415,798.0174661614869,-0.0532285424408279,0.08634785096720432,-0,1,1,HAH_4280,hypothetical protein
HAH_RS16420,520.6699018900639,-0.10412660375148441,0.15760195486857612,-0,1,1,HAH_4281,hypothetical protein
HAH_RS16425,1022.3449875656141,-0.07199462504121198,0.1304358543573283,-0,1,1,HAH_4282,PQQ-binding-like beta-propeller repeat protein
HAH_RS16430,305.0458254201085,-0.2816684764443307,0.07743039221678659,-0,1,1,HAH_4284,HNH endonuclease
HAH_RS16435,200.55222798427286,0.09479344143570209,0.21743571644982196,0,1,1,HAH_4285,exodeoxyribonuclease VII small subunit
HAH_RS16440,2290.571939682365,-0.07532662916301121,0.10021669471635888,-0,1,1,HAH_4286,exodeoxyribonuclease VII large subunit
HAH_RS16445,2244.7514558658595,-0.09390827418103792,0.11909980486403124,-0,1,1,HAH_4287,ParA family protein
HAH_RS16450,1184.3824718837318,-0.06092094813323633,0.13520250738987633,-0,1,1,HAH_4288,hypothetical protein
HAH_RS16455,209.27507779258568,0.7719861337326372,0.28171751776990667,0,1,1,HAH_4289,hypothetical protein
HAH_RS16465,4356.039063440219,0.5578745441250832,0.8313501498324416,0,NA,NA,HAH_4291,ABC transporter ATP-binding protein/permease
HAH_RS16470,14325.194913378647,0.6590439176197121,0.8341636961610747,0,NA,NA,HAH_4292,IucA/IucC family siderophore biosynthesis protein
HAH_RS16475,9014.251481588473,0.5772209013097687,0.788258037141572,0,NA,NA,HAH_4293,glutamine synthetase family protein
HAH_RS16480,5215.404452443613,0.1249959579240475,0.9329966961383767,0,NA,NA,HAH_4294,diaminobutyrate--2-oxoglutarate transaminase family protein
HAH_RS16485,4534.476254251189,0.22877819127502122,0.8148824950233287,0,NA,NA,HAH_4295,iron transporter
HAH_RS16490,21811.042990784303,0.35953797579402685,0.8323908261706642,0,NA,NA,HAH_4296,ABC transporter substrate-binding protein
HAH_RS16495,5309.0844587831025,0.624615401009591,0.7357312315582667,0,NA,NA,HAH_4297,NAD(P)/FAD-dependent oxidoreductase
HAH_RS16500,338.11751810562424,0.002115256830533783,0.12316964519878587,0,1,1,HAH_4298,hypothetical protein
HAH_RS20200,1067.004143417518,0.10094357951027912,0.193019639294886,0,1,1,HAH_4299,hypothetical protein
HAH_RS16510,3667.232918216724,-0.19949093447245173,0.17242859146055126,-0,1,1,HAH_4300,hypothetical protein
HAH_RS16515,954.082358908177,-0.11356878357375944,0.12321061151598661,-0,1,1,HAH_4301,hypothetical protein
HAH_RS16520,39729.043232889846,-0.29599808593580546,0.11582748211272564,-0,1,1,HAH_4302,hypothetical protein
HAH_RS16525,3428.4619346872223,-0.20673281781659295,0.15499811249583967,-0,1,1,HAH_4303,permease
HAH_RS16530,1642.8514446964234,-0.4808959394327191,0.2720129145188678,-0,1,1,NA,hypothetical protein
HAH_RS16535,701.9928199449139,-0.02740852484295163,0.0793965282710381,-0,1,1,HAH_4305,hypothetical protein
HAH_RS16540,1171.6278458298393,-0.2847837019874829,0.127497065053845,-0,1,1,HAH_4306,VIT1/CCC1 transporter family protein
HAH_RS19640,467.0500500809183,-0.33519280647325145,0.15559336275782618,-0,1,1,HAH_4307,DUF211 domain-containing protein
HAH_RS16550,11101.760877378088,0.014896836187521332,0.16957069292081015,0,1,1,HAH_4308,universal stress protein
HAH_RS16555,2360.7743778286886,0.006197785119607717,0.14894226176238812,0,1,1,HAH_4309,hypothetical protein
HAH_RS16570,2389.874448046292,-1.2175959452530731,0.18262283221383963,-1.1915046033142354,0.2334555505835859,1,HAH_4312,dihydrolipoyl dehydrogenase
HAH_RS16575,3137.044810739595,-1.3056117055611867,0.19164661622955897,-1.5946626743209362,0.11078768909306794,1,HAH_4313,2-oxo acid dehydrogenase subunit E2
HAH_RS16580,2224.631066423779,-1.2329163576190765,0.2141241506326965,-1.087763136156536,0.2766996873920066,1,HAH_4314,alpha-ketoacid dehydrogenase subunit beta
HAH_RS16585,2427.7068859864185,-1.1358840715975718,0.23982064369341768,-0.5666070672851812,0.5709811723374871,1,HAH_4315,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
HAH_RS16590,288.5461821100746,-2.705706220010943,0.4074747856114761,-4.186041149641391,2.838619087746694e-5,0.003123292030546434,HAH_4316,ABC transporter ATP-binding protein
HAH_RS16595,324.6720574597709,-3.0238858746736144,0.45300286971533343,-4.467710935132535,7.906103932150406e-6,0.0010148802080903738,HAH_4317,ABC transporter ATP-binding protein
HAH_RS16600,516.662925398604,-3.0221962692878743,0.4817423165974647,-4.197672074088492,2.6967273946286982e-5,0.0030544403519750345,HAH_4318,branched-chain amino acid ABC transporter permease
HAH_RS16605,588.4715284082342,-2.775249960100882,0.475965535272296,-3.729786777702877,1.9164187595950138e-4,0.01800031376390341,HAH_4319,branched-chain amino acid ABC transporter permease
HAH_RS16610,5543.071383434042,-3.1839695603963385,0.45781681760610854,-4.770400466754715,1.8386001930440282e-6,2.5287319083616255e-4,HAH_4320,pyridoxal phosphate-dependent aminotransferase
HAH_RS16615,1527.4844020612115,-3.1416692945018467,0.4044816159296355,-5.294849531244002,1.1911444909503301e-7,2.8669358966560757e-5,HAH_4321,ABC transporter substrate-binding protein
HAH_RS16620,3534.083094915278,-1.8606217062839705,0.3389149856034309,-2.539343914674212,0.011106058949153152,0.701138246117849,HAH_4322,thiamine pyrophosphate-binding protein
HAH_RS16625,3841.6114741541646,-1.3659114736806022,0.2730848851965305,-1.3399184411735834,0.1802718619769223,1,HAH_4323,NAD(P)-dependent oxidoreductase
HAH_RS16630,4041.4374401867935,-0.9485801426010014,0.32759102660134737,-0,1,1,HAH_4324,M24 family metallopeptidase
HAH_RS16635,4390.918633329965,-1.3639629899281152,0.3160171371771628,-1.1517191541548375,0.24943649871673443,1,HAH_4325,LLM class flavin-dependent oxidoreductase
HAH_RS16640,802.4148741684425,-1.0289108002967404,0.24924880053938125,-0.11599173289571167,0.9076590937639193,1,HAH_4326,PaaI family thioesterase
HAH_RS16645,1788.1787340874548,-1.4873683965592321,0.27286045096208417,-1.7861452432582665,0.07407574425545664,1,HAH_4327,AMP-binding protein
HAH_RS16650,2053.579805572146,-0.7255031172972761,0.328220699553713,-0,1,1,HAH_4328,NADPH-dependent F420 reductase
HAH_RS16655,3535.927308235586,-1.5277278129772836,0.32549947932570344,-1.6212861970486443,0.10495627387623571,1,HAH_4329,NAD-dependent succinate-semialdehyde dehydrogenase
HAH_RS16660,1515.769696696205,-1.3779603927837303,0.33734415540061247,-1.1204000031803845,0.26254334359419823,1,HAH_4330,EthD family reductase
HAH_RS16665,1485.8380229688876,-1.4996697503921637,0.32385481781104647,-1.542881942499607,0.1228594228700767,1,HAH_4331,HD domain-containing protein
HAH_RS16670,1132.4613341129282,-0.029651847635543332,0.43379927137563756,-0,1,1,HAH_4332,glucose 1-dehydrogenase
HAH_RS16675,569.9248751729665,-0.14752672732261257,0.3072585661486391,-0,1,1,HAH_4333,IclR family transcriptional regulator
HAH_RS16680,111.76663882241697,-1.0791748842359916,0.4099774205738514,-0.19312010921276926,0.8468649042218009,1,HAH_4334,galactonate dehydratase
HAH_RS16685,756.8259239330732,0.2330599023674645,0.4965512731137495,0,1,1,HAH_4335,SIS domain-containing protein
HAH_RS16690,1113.3392213579132,-0.7052088898045802,0.8082261265775404,-0,1,1,HAH_4336,extracellular solute-binding protein
HAH_RS16695,137.73139263590303,-0.8940303824369623,0.7910162162048676,-0,1,1,HAH_4337,sugar ABC transporter permease
HAH_RS16700,123.8824292300521,-0.7051295901324393,0.8001216793761718,-0,1,1,HAH_4338,carbohydrate ABC transporter permease
HAH_RS16705,1014.9097529885289,0.16813545339755057,0.3523684048896888,0,1,1,HAH_4339,beta-N-acetylhexosaminidase
HAH_RS16710,143.92832800838468,-1.2683177609571314,0.3628350063763285,-0.7395035105263112,0.4596013088372519,1,HAH_4340,PIG-L family deacetylase
HAH_RS16715,556.7451741821575,-0.5919171946815396,0.3732722062886154,-0,1,1,HAH_4341,aminotransferase class V-fold PLP-dependent enzyme
HAH_RS16720,638.0764129115295,-1.2116199435127095,0.5338403383734575,-0.39641055255863233,0.6918021825670566,1,HAH_4342,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC
HAH_RS16725,702.5553629927366,0.04578263367522386,0.12286957161934979,0,1,1,HAH_4343,IclR family transcriptional regulator
HAH_RS16730,255.36572524117886,-3.185037181904397,0.5836109991781777,-3.743995889353176,1.8111661693266348e-4,0.017437002295192176,HAH_4344,ABC transporter ATP-binding protein
HAH_RS16735,217.74445898033395,-2.9957510091079818,0.5963132613437915,-3.346816410908854,8.174532917735211e-4,0.06843505710043109,HAH_4345,ABC transporter ATP-binding protein
HAH_RS16740,443.62641768099485,-3.3634919329645525,0.8238315750351134,-2.8689018539545725,0.004118995896104977,0.29374542955370864,HAH_4346,ABC transporter permease
HAH_RS16745,281.03168018639536,-3.097693326432164,0.7957335032435355,-2.636175701892197,0.008384630359338383,0.5472747714205443,HAH_4347,ABC transporter substrate-binding protein
HAH_RS16750,253.15267536879958,-2.7349620447667773,0.33533679340419914,-5.173789691116704,2.293930148149394e-7,4.9077361114018426e-5,HAH_4348,penicillin acylase family protein
HAH_RS16755,194.94506668854865,-1.0414102814192085,0.38391499360038606,-0.10786315228498777,0.9141042467563038,1,HAH_4349,VOC family protein
HAH_RS16760,1343.3251590923635,-1.130755180788779,0.4324476693468089,-0.30236070178451496,0.7623771089824417,1,HAH_4350,EthD family reductase
HAH_RS16765,464.2155793618368,-0.7611264518183659,0.38804928450457254,-0,1,1,HAH_4351,IclR family transcriptional regulator
HAH_RS16770,2023.2813233903464,-1.361138561722087,0.33950472687194005,-1.0637217485879282,0.28745476909294054,1,HAH_4352,enoyl-CoA hydratase-related protein
HAH_RS16775,1954.894714842305,-1.2409617282434384,0.3581254277266282,-0.6728417185371556,0.501047993586924,1,HAH_4353,3-hydroxyacyl-CoA dehydrogenase family protein
HAH_RS16780,1964.6946779812022,-0.8563775691962422,0.4092977127956502,-0,1,1,HAH_4354,thiolase family protein
HAH_RS16785,2214.576107683656,-0.9625875789649613,0.3136163722656432,-0,1,1,HAH_4355,zinc ribbon domain-containing protein
HAH_RS16790,1765.5404190638556,-0.9595717231311934,0.3112126991804945,-0,1,1,HAH_4356,thiolase domain-containing protein
HAH_RS16795,5737.116177554479,-2.852481274138227,0.5666274476748517,-3.2693108703785163,0.001078097833663122,0.0883352076050358,HAH_4357,phenylacetate--CoA ligase
HAH_RS16800,1403.4680933470993,-2.120830964786863,0.4400222593965529,-2.5472142393977344,0.010858674616473486,0.6969459324673233,HAH_4358,hydroxyphenylacetyl-CoA thioesterase PaaI
HAH_RS16805,4754.459780553164,-0.9507840061649956,0.2217810570940263,-0,1,1,HAH_4359,monoamine oxidase
HAH_RS16810,7856.851164002394,-1.5197079214313127,0.42512530006509347,-1.2224817515018211,0.22152550063281892,1,HAH_4360,aldehyde dehydrogenase family protein
HAH_RS20060,284.16705782994006,-2.0273658792860685,0.4624422281700074,-2.2216091366733455,0.02630973187732297,1,HAH_4361,hypothetical protein
HAH_RS16815,900.9535882831858,-1.8668596055294824,0.4386960412178591,-1.9759914019807503,0.048155751012741076,1,HAH_4362,metal-sulfur cluster assembly factor
HAH_RS16820,2518.0638054174337,-1.935719363886954,0.49129212546810064,-1.9046089187678419,0.05683092638327309,1,HAH_4363,phenylacetate-CoA oxygenase subunit PaaC
HAH_RS16825,1608.75328178335,-1.9326629159740627,0.5132350617849996,-1.8172236961565316,0.06918286803628505,1,HAH_4364,phenylacetic acid degradation B
HAH_RS16830,4482.578804965248,-1.7673536343546694,0.5013879117504734,-1.5304589846923946,0.12590315836212623,1,HAH_4365,"1,2-phenylacetyl-CoA epoxidase subunit A"
HAH_RS16835,243.14509220207609,-0.5962732276564576,0.14365625536103319,-0,1,1,HAH_4366,helix-turn-helix domain-containing protein
HAH_RS16840,745.3303873458718,-0.5832092223682267,0.19454274663375362,-0,1,1,HAH_4367,enoyl-CoA hydratase-related protein
HAH_RS16845,2538.939880742702,-0.7981752431807776,0.4249166280411279,-0,1,1,HAH_4368,amidohydrolase family protein
HAH_RS16850,1401.427701610351,-0.9380495309202586,0.24913295322994655,-0,1,1,HAH_4369,CoA ester lyase
HAH_RS16855,609.4076962039893,-0.5457885268062794,0.2770393215184958,-0,1,1,HAH_4370,class I SAM-dependent methyltransferase
HAH_RS16860,1591.921331782305,-1.429924351063536,0.2807075807602819,-1.5315737106176763,0.12562766403551862,1,HAH_4371,MaoC family dehydratase
HAH_RS16865,5783.265641273567,-1.4892098652273396,0.2760165903483652,-1.7723929732263541,0.07632934741139913,1,HAH_4372,acyl-CoA carboxylase subunit beta
HAH_RS16870,5351.018015514715,-1.5194771735294603,0.2819462988949429,-1.842468496892824,0.06540665049991762,1,HAH_4373,acetyl-CoA carboxylase biotin carboxylase subunit
HAH_RS16875,3324.84388184934,-1.523467937465186,0.28854824700024667,-1.8141435371975716,0.06965563024969065,1,HAH_4374,acyl-CoA/acyl-ACP dehydrogenase
