locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,old_locus_tag,annotation
HAH_RS14775,386.1432565632877,0.4315946252721681,0.2368631340936517,0,1,1,HAH_3036,methyl-accepting chemotaxis protein
HAH_RS14780,835.1637954698754,1.5804828030344618,0.41134243488857586,1.4111911482988682,0.15818825947778734,1,HAH_3037,ammonium transporter
HAH_RS14785,796.7271009009686,0.4361842082215753,0.11692632844507106,0,1,1,HAH_3038,P-II family nitrogen regulator
HAH_RS14790,732.9410796024489,0.5322758647471811,0.11661716522911458,0,1,1,HAH_3039,Lrp/AsnC family transcriptional regulator
HAH_RS14795,4482.576799227293,-0.14885184542892024,0.1999701845440728,-0,1,1,HAH_3040,substrate-binding protein
HAH_RS14800,3322.4922188980463,0.3487557067181622,0.1404395469493894,0,1,1,HAH_3041,chemotaxis protein CheC
HAH_RS14805,722.5236847357966,-0.5734791198635965,0.3753060314727843,-0,1,1,HAH_3042,substrate-binding protein
HAH_RS14810,330.1253498386508,0.7488960802493274,0.18252226958767534,0,1,1,HAH_3043,ferredoxin--nitrite reductase
HAH_RS14815,233.87486237344652,0.6062076776174941,0.18715626527627344,0,1,1,HAH_3044,MFS transporter
HAH_RS14820,5821.332095297961,0.2432321389428917,0.15511038051733736,0,1,1,HAH_3045,nitrate reductase
HAH_RS14825,4893.788381088899,0.341972904835383,0.13600575336720624,0,1,1,HAH_3046,"glutamate-1-semialdehyde 2,1-aminomutase"
HAH_RS14830,3189.045566211342,0.1956989204955008,0.12382283874207421,0,1,1,HAH_3047,hypothetical protein
HAH_RS14835,3874.0438489937087,-0.25414474861705305,0.08981373008856336,-0,1,1,HAH_3048,PAS domain S-box protein
HAH_RS14840,2551.7906703854346,0.4726193780768556,0.21514627045780596,0,1,1,HAH_3049,ribose-phosphate diphosphokinase
HAH_RS14845,28550.69483358015,0.3715222741441955,0.1557789962993,0,1,1,HAH_3050,isoleucine--tRNA ligase
HAH_RS14850,919.3468160030093,0.9711372925546341,0.19365967372808313,0,1,1,NA,hypothetical protein
HAH_RS14855,532.2428690857222,-0.2988394894166114,0.08117685649063747,-0,1,1,HAH_3051,uracil-DNA glycosylase
HAH_RS14860,2345.49461440575,0.27452161331446384,0.1109009061876711,0,1,1,HAH_3052,HIT family protein
HAH_RS14865,620.7824484701837,0.12058153662869955,0.09613757825694892,0,1,1,HAH_3053,ParA family protein
HAH_RS14870,209.4825474550408,0.2515019291367097,0.11036743351205969,0,1,1,HAH_3054,universal stress protein
HAH_RS14875,6255.7486757484285,0.1159843176966801,0.2379375846978529,0,1,1,HAH_3055,ribonuclease H-like domain-containing protein
HAH_RS14880,468.7713615342669,0.5477957852169733,0.18338280817080874,0,1,1,NA,hypothetical protein
HAH_RS20020,301.20128768814044,0.17676819853891784,0.23397619088215582,0,1,1,HAH_3057,hypothetical protein
HAH_RS14885,530.4747409505055,0.033079438595100825,0.11724004105449225,0,1,1,HAH_3058,rhomboid family intramembrane serine protease
HAH_RS14890,920.6796115514501,0.339772318620358,0.15020935825623824,0,1,1,NA,hypothetical protein
HAH_RS14895,1221.0439218806396,0.3838907694355791,0.15578114215280214,0,1,1,HAH_3059,GIY-YIG nuclease family protein
HAH_RS14900,7503.4681635351235,-0.3884453511116197,0.1601568414346697,-0,1,1,HAH_3060,leucine--tRNA ligase
HAH_RS14905,1908.6396247282046,-0.7081723011970055,0.2603789998660047,-0,1,1,HAH_3061,ABC transporter permease
HAH_RS14910,2184.8180920404975,-0.6177139280567163,0.25969481971317365,-0,1,1,HAH_3062,ABC transporter permease
HAH_RS14915,4160.516309866313,-0.35685331879663024,0.210163915180731,-0,1,1,HAH_3063,ABC transporter ATP-binding protein
HAH_RS14920,16416.13060091255,-0.06189677003413946,0.19298299384725778,-0,1,1,HAH_3064,BMP family protein
HAH_RS14925,1275.2646313555936,0.006904066711936234,0.11180159917278534,0,1,1,HAH_3065,inorganic phosphate transporter family protein
HAH_RS14930,1807.4626038075874,0.6155022504625042,0.20013161325975998,0,1,1,HAH_3066,universal stress protein
HAH_RS14940,3818.8878198792722,0.20355946568687402,0.10570066408747021,0,1,1,HAH_3068,IMP cyclohydrolase
HAH_RS14945,6665.043909829615,0.14220103888469332,0.11165333227210623,0,1,1,HAH_3069,metallophosphatase family protein
HAH_RS14950,3804.0418312645716,0.5716639494935699,0.08461692603367271,0,1,1,HAH_3070,2Fe-2S iron-sulfur cluster-binding protein
HAH_RS14955,9015.945832762582,0.025178764423017797,0.10158473947337457,0,1,1,HAH_3071,aspartate kinase
HAH_RS14960,946.7289230153414,-0.11890475313145495,0.20619512738095072,-0,1,1,HAH_3072,hypothetical protein
HAH_RS14965,1496.7989600384012,-0.5570332133533759,0.09251426291893745,-0,1,1,HAH_3073,YndJ family protein
HAH_RS14970,1947.4844421704213,-0.42391072579796507,0.07207940748166038,-0,1,1,HAH_3074,DUF4166 domain-containing protein
HAH_RS14975,9354.675492093365,0.053653869765606654,0.11279799535561737,0,1,1,HAH_3075,threonine synthase
HAH_RS14980,601.0075559989306,-0.10499621552629579,0.10495268723605271,-0,1,1,HAH_3076,winged helix-turn-helix transcriptional regulator
HAH_RS14985,6958.100380601639,-0.09589417406292092,0.5108886083611465,-0,1,1,HAH_3077,orotate phosphoribosyltransferase
HAH_RS14990,11856.197816805752,0.38016133552575915,0.2914234670714109,0,1,1,HAH_3078,ornithine carbamoyltransferase
HAH_RS14995,15525.68037552772,0.35500137723832564,0.28614557400483037,0,1,1,HAH_3079,[LysW]-lysine hydrolase
HAH_RS15000,15437.274887123682,0.3944397530807059,0.27727289535264094,0,1,1,HAH_3080,aspartate aminotransferase family protein
HAH_RS15005,11183.223759046032,0.4244910899748605,0.2719030014839933,0,1,1,HAH_3081,acetylglutamate/acetylaminoadipate kinase
HAH_RS15010,30256.465938009107,0.5017966290529577,0.22198766128534278,0,1,1,HAH_3082,N-acetyl-gamma-glutamyl-phosphate reductase
HAH_RS15015,31254.158783815492,0.5026040815677499,0.20934041409650364,0,1,1,HAH_3083,RimK family alpha-L-glutamate ligase
HAH_RS15020,2781.801532813786,0.2897296097416122,0.19606649373081161,0,1,1,HAH_3084,lysine biosynthesis protein LysW
HAH_RS15025,18351.04918195308,0.4829776817162961,0.10787822225766895,0,1,1,HAH_3085,argininosuccinate lyase
HAH_RS15030,19318.691668477346,0.46497313050861405,0.11058216440551613,0,1,1,HAH_3086,argininosuccinate synthase
HAH_RS15035,381.34511340447904,0.0805404134207089,0.10750590032421758,0,1,1,HAH_3087,hypothetical protein
HAH_RS15040,1563.696365722563,0.001429147274362958,0.20362382440964882,0,1,1,HAH_3088,hypothetical protein
HAH_RS15045,278.07185602949863,0.2982380816725108,0.1513782303724352,0,1,1,HAH_3089,hypothetical protein
HAH_RS15050,3565.5920722316087,-0.05730720537429548,0.13651879817295823,-0,1,1,HAH_3090,2'-5' RNA ligase family protein
HAH_RS15055,1806.8387508507374,-0.006929084933242759,0.11982404139845332,-0,1,1,HAH_3091,DNA-binding protein
HAH_RS15060,18843.440589961014,0.12967009558610199,0.19051764503328414,0,1,1,HAH_3092,DNA-directed DNA polymerase II large subunit
HAH_RS15065,2451.402639568075,-0.3353260507688536,0.19883573177466848,-0,1,1,HAH_3093,hypothetical protein
HAH_RS15070,18072.343160128563,0.24313703092043965,0.15563694248263424,0,1,1,HAH_3094,phosphoglycerate dehydrogenase
HAH_RS20025,464.9167721535991,-0.7835159418602224,0.3042796104397487,-0,1,1,HAH_3095,hypothetical protein
HAH_RS15075,7616.069147317814,-0.013454913573462061,0.09594980536866621,-0,1,1,HAH_3096,CBS domain-containing protein
HAH_RS15080,14602.87705067707,0.02248130365112951,0.15929119884039367,0,1,1,HAH_3097,glycine--tRNA ligase
HAH_RS15085,1548.2934302204517,0.2618715897417357,0.28297192097428503,0,1,1,HAH_3098,dolichol kinase
HAH_RS15090,25530.97160275443,0.6522049687129455,0.1553898989553358,0,1,1,HAH_3099,DEAD/DEAH box helicase
HAH_RS15095,2691.007914051715,0.3655714093547528,0.11016964659021747,0,1,1,HAH_3100,hypothetical protein
HAH_RS15100,29108.626524886124,-0.33134139765865406,0.1648916016863036,-0,1,1,HAH_3101,malate dehydrogenase
HAH_RS15105,17427.391606653637,0.02474023432838027,0.17240584199431458,0,1,1,HAH_3103,hypothetical protein
HAH_RS15110,10704.070670377296,0.03045987098605999,0.20535596827951327,0,1,1,HAH_3104,DUF2073 domain-containing protein
HAH_RS15115,24562.334531409426,-0.021475595129445444,0.1956383113533942,-0,1,1,HAH_3105,GTP-binding protein
HAH_RS15125,151.1254331408127,0.4022768914515989,0.1899077654870229,0,1,NA,HAH_4001,AAA family ATPase
HAH_RS15130,2237.845473540222,0.09652424398059177,0.10272014060958795,0,1,1,HAH_4002,cadmium-translocating P-type ATPase
HAH_RS15135,184.28159777920314,0.3153955336332285,0.13916670547583138,0,1,1,NA,universal stress protein
HAH_RS19715,90.36774657872417,0.19978001613288657,0.2515928570603781,0,1,NA,NA,hypothetical protein
HAH_RS20150,155.47269816224645,0.35890033489823886,0.11327835417996003,0,1,NA,NA,hypothetical protein
HAH_RS15150,278.3044668142108,0.17748182228635453,0.07853022699774832,0,1,1,HAH_4006,winged helix-turn-helix domain-containing protein
HAH_RS19195,23.446907934064345,-0.28750722410868945,0.2221181729225779,-0,1,NA,HAH_4009,hypothetical protein
HAH_RS15165,289906.36239778955,0.4600360147124603,0.5864717950403067,0,1,1,HAH_4010,16S ribosomal RNA
HAH_RS15170,460620.37845522416,0.23551249166599106,0.5327392400331965,0,1,1,HAH_4011,23S ribosomal RNA
HAH_RS15175,7841.120053343562,0.030427931269028534,0.4247376601910399,0,1,1,HAH_4012,5S ribosomal RNA
HAH_RS15180,1170.2308107601802,0.9715432557745194,0.31281040839514235,0,1,1,HAH_4013,TrmB family transcriptional regulator
HAH_RS15185,979.2888716981696,0.3293326930932548,0.09050178435603833,0,1,1,HAH_4014,UPF0175 family protein
HAH_RS15190,1201.24521892344,0.4215354896339289,0.0852182320770904,0,1,1,HAH_4015,twitching motility protein PilT
HAH_RS15205,1187.563530367545,0.0929973879865343,0.08104286375031751,0,1,1,HAH_4019,ParA family protein
HAH_RS15210,1009.5436809277272,0.04401660287427569,0.11035654435226346,0,1,1,HAH_4020,hypothetical protein
HAH_RS15220,30.32727861134616,0.15480173540370049,0.31203549221791466,0,1,NA,HAH_4024,hypothetical protein
HAH_RS15225,1220.7036209397793,-0.25563708293057635,0.23217478133959932,-0,1,1,HAH_4025,UvrD-helicase domain-containing protein
HAH_RS15230,1668.0560719985679,-0.2521963062939596,0.18840072694346358,-0,1,1,HAH_4026,PD-(D/E)XK nuclease family protein
HAH_RS15235,114.0317967471118,0.41534800999921057,0.14631364711871955,0,1,NA,HAH_4027,divalent-cation tolerance protein CutA
HAH_RS15240,251.18559787219087,0.028332911598186915,0.11659834933929207,0,1,1,HAH_4028,hypothetical protein
HAH_RS19210,377.0769226802279,1.5406945304299364,0.3009357853255702,1.79671064989822,0.07238156735497343,1,HAH_4030,VOC family protein
HAH_RS15255,262.68475726471786,0.1907121614285069,0.1030011572760417,0,1,1,HAH_4031,hypothetical protein
HAH_RS15260,22.130196563210507,0.36137200634743716,0.2109960922663627,0,1,NA,HAH_4032,hypothetical protein
HAH_RS15265,47.75246828776291,0.004689802042776659,0.18813818192966225,0,1,NA,HAH_4033,hypothetical protein
HAH_RS15270,17.27324769599408,0.20103358134446822,0.22092819051457338,0,1,NA,HAH_4034,hypothetical protein
HAH_RS15275,44.60330905666539,0.041353455198662216,0.18805661073031488,0,1,NA,HAH_4035,hypothetical protein
HAH_RS15280,13.99757574254772,0.6215966598590775,0.2867105192509857,0,1,NA,HAH_4037,helix-turn-helix transcriptional regulator
HAH_RS19215,387.07750810109144,-0.03178099674856488,0.09519479541371263,-0,1,1,HAH_4038,hypothetical protein
HAH_RS15285,51.944313846218556,0.4347180315413224,0.22227412496308024,0,1,NA,HAH_4039,hypothetical protein
HAH_RS19225,74.91607857552397,0.04442833733490957,0.1966580815520777,0,1,NA,HAH_4040,hypothetical protein
HAH_RS15290,2648.648938687797,-0.24974645661605058,0.13366307186478654,-0,1,1,HAH_4041,hypothetical protein
HAH_RS15295,1081.1309248080283,0.16556811637600685,0.08659413835007401,0,1,1,HAH_4042,three-Cys-motif partner protein TcmP
HAH_RS15300,2170.458513539359,0.057841939511896555,0.11979361301202865,0,1,1,HAH_4043,radical SAM protein
HAH_RS15305,1551.9265097802518,1.0195591398820236,0.11772512540454175,0.16614244253138036,0.8680448539700012,1,HAH_4044,radical SAM protein
HAH_RS15310,282.9655894487527,-0.2231546523301712,0.16556230402697172,-0,1,1,HAH_4045,hypothetical protein
HAH_RS15315,164.32075685920464,-0.16147127049968088,0.1194616203738513,-0,1,NA,HAH_4046,helix-turn-helix domain-containing protein
HAH_RS15320,504.74229818430985,-0.26989577291956834,0.10027691662478733,-0,1,1,HAH_4048,hypothetical protein
HAH_RS20030,28.136769091100234,0.6328810151977906,0.1999014164843226,0,1,NA,HAH_4050,hypothetical protein
HAH_RS15325,2252.179541306385,-0.16633444820673735,0.12395364392573564,-0,1,1,HAH_4051,hypothetical protein
HAH_RS15330,1043.1936084686345,0.11259450314615137,0.16222151984894906,0,1,1,HAH_4052,type II toxin-antitoxin system HicA family toxin
HAH_RS15335,17.99587453139143,0.3233547583047333,0.28010269678095506,0,1,NA,HAH_4053,hypothetical protein
HAH_RS20035,9.399297156718397,0.6254779043734627,0.2982575966819748,0,1,NA,HAH_4054,hypothetical protein
HAH_RS15345,63.343233147322934,0.08494010393161856,0.12440999606622363,0,1,NA,HAH_4056,type II toxin-antitoxin system death-on-curing family toxin
HAH_RS20040,588.3526108389393,0.21095031931306285,0.19647780196450004,0,1,1,HAH_4057,hypothetical protein
HAH_RS15350,33785.89357137453,0.07416064507129942,0.11398867655262221,0,1,1,HAH_4059,RNA-guided endonuclease TnpB family protein
HAH_RS15355,1734.4053107801524,0.17784188025507938,0.21584383489060274,0,1,1,NA,hypothetical protein
HAH_RS15360,2279.7873853044475,0.25654596797947726,0.11218306322632855,0,1,1,HAH_4060,hypothetical protein
HAH_RS19775,49.3205827238633,-0.12380655468562124,0.22367256710925584,-0,1,NA,NA,hypothetical protein
HAH_RS15370,1830.466463180759,-0.09179165741260042,0.16518918996751883,-0,1,1,HAH_4062,hypothetical protein
HAH_RS15375,6229.9388613495985,-0.2623011081925571,0.1502878821921487,-0,1,1,HAH_4063,hypothetical protein
HAH_RS15380,211.8509587225296,0.03185245642813727,0.15368950934117168,0,1,1,HAH_4064,hypothetical protein
HAH_RS15385,186.2335123792402,-0.106812020142142,0.15274787094443146,-0,1,1,HAH_4065,hypothetical protein
HAH_RS19235,573.7116358993776,-0.04599661294109034,0.13447108234163183,-0,1,1,HAH_4066,hypothetical protein
HAH_RS15390,423.59504531234535,0.1829165302821224,0.2622004206025691,0,1,1,HAH_4067,hypothetical protein
HAH_RS19570,4959.656093212621,-0.1670977734210744,0.13697087343922212,-0,1,1,HAH_4068,Ig-like domain-containing protein
HAH_RS15405,2166.7278046116844,0.25839303859719653,0.16660044981614633,0,1,1,HAH_4069,DUF87 domain-containing protein
HAH_RS15410,718.0084669223301,0.32281722454213774,0.1967443337512669,0,1,1,HAH_4070,hypothetical protein
HAH_RS15415,260.42581325728014,0.21547539891347556,0.20777464745645138,0,1,1,NA,PrgI family protein
HAH_RS15420,646.0837986929433,0.046546586701199856,0.11596314992475186,0,1,1,HAH_4071,type II toxin-antitoxin system VapC family toxin
HAH_RS15425,151.0449438049142,0.10224609407271099,0.12727526561539523,0,1,NA,NA,hypothetical protein
HAH_RS15430,56.33638522996198,0.0812945953927532,0.15082623305092135,0,1,NA,HAH_4074,hypothetical protein
HAH_RS15435,81.6015148413342,-0.19230269156063143,0.17623799820012773,-0,1,NA,HAH_4075,hypothetical protein
HAH_RS15440,108.41899367871834,0.17093944692824609,0.13732946367922896,0,1,NA,HAH_4076,hypothetical protein
HAH_RS15445,12840.564783150649,0.395497398723522,0.2707625269097504,0,1,1,HAH_4077,hypothetical protein
HAH_RS15450,576.658095710035,-0.015158194910480892,0.12503021116485694,-0,1,1,HAH_4078,TrmB family transcriptional regulator
HAH_RS15455,166.1083828214386,-0.00477434234062144,0.10096109923733862,-0,1,NA,HAH_4079,hypothetical protein
HAH_RS15460,344.98772947771545,-0.13304880824342347,0.11182523637900482,-0,1,1,HAH_4081,HTH domain-containing protein
HAH_RS20115,252.09600909650385,0.16878979514895215,0.11302537620985995,0,1,1,NA,halocyanin domain-containing protein
HAH_RS15465,311.5211351080171,-0.07052580796813614,0.19440459153981648,-0,1,1,HAH_4082,VOC family protein
HAH_RS15475,243.85871526831409,-0.2780426627432817,0.17707033699089883,-0,1,1,NA,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
HAH_RS15480,242.58092465838666,0.04807707130498295,0.18117880099544176,0,1,1,HAH_4084,PIN domain-containing protein
HAH_RS19725,19.77469771264324,0.020013108915165757,0.2750585876971026,0,1,NA,NA,hypothetical protein
HAH_RS15485,222.47509252063213,0.5249703887918683,0.13488878714480998,0,1,1,HAH_4085,hypothetical protein
HAH_RS15490,100.43649736305154,0.23133649533346864,0.132957933053227,0,1,NA,HAH_4086,type IV secretion system DNA-binding domain-containing protein
HAH_RS15495,9.231225495840414,0.08518379562342528,0.24045387824078257,0,1,NA,HAH_4087,hypothetical protein
HAH_RS15500,369.37183930079135,0.2844604494919516,0.12580996442683734,0,1,1,HAH_4088,hypothetical protein
HAH_RS15505,179.69250421037611,-0.4850689903176407,0.1982941004556549,-0,1,1,HAH_4089,hypothetical protein
HAH_RS15510,725.8941579014171,-0.4249747080093727,0.1290889319099389,-0,1,1,HAH_4090,ATPase AAA
HAH_RS15515,375.2121725699143,-0.2409610154940204,0.1089161049633842,-0,1,1,HAH_4091,hypothetical protein
HAH_RS15520,1500.4239582637292,-0.002416863114722609,0.10706156928935733,-0,1,1,HAH_4092,DUF6516 family protein
HAH_RS15525,1462.8950091152653,0.2651652012083482,0.13485343820091455,0,1,1,HAH_4093,transcriptional regulator
HAH_RS15530,1520.5937275609535,-0.6113214982610048,0.08470255599931012,-0,1,1,NA,PH domain-containing protein
HAH_RS15535,602.3805701532633,0.20831232072403882,0.22710090556568607,0,1,1,HAH_4094,antitoxin VapB family protein
HAH_RS15540,1446.6284235958294,0.24367238978326586,0.23030618728607685,0,1,1,HAH_4095,PIN domain-containing protein
HAH_RS15545,247.487144011141,0.42391782907833053,0.1457517736421358,0,1,1,HAH_4096,hypothetical protein
HAH_RS15550,42.9489674069253,0.633367286373826,0.16260904232831008,0,1,NA,HAH_4097,hypothetical protein
HAH_RS15555,6.241365402407933,0.477801699404448,0.3320516709832411,0,1,NA,HAH_4098,hypothetical protein
HAH_RS15560,170.15022825119138,0.4768968100105852,0.17653262875363868,0,1,NA,HAH_4099,ssDNA-binding domain-containing protein
HAH_RS15565,1741.0345491644584,-0.17249586707936246,0.09104469319186183,-0,1,1,HAH_4101,PQQ-binding-like beta-propeller repeat protein
HAH_RS15570,35.969986444192834,0.12418880038438941,0.18379193943653993,0,1,NA,HAH_4102,hypothetical protein
HAH_RS15575,26.52295672273207,-0.07027965957126205,0.163126811516337,-0,1,NA,HAH_4103,hypothetical protein
HAH_RS15580,28.354597676275205,0.3283457494701308,0.21566326044548326,0,1,NA,HAH_4104,hypothetical protein
HAH_RS19585,812.088827830804,0.6434467274270779,0.28396703344163193,0,1,1,NA,hypothetical protein
HAH_RS15590,21.716602293209895,0.9609125333740327,0.2936563908393395,0,1,NA,HAH_4107,hypothetical protein
HAH_RS15595,14.98110377900496,0.3817254747850439,0.28608179759143215,0,1,NA,HAH_4108,hypothetical protein
HAH_RS15600,2.2179855680842313,0.6564153789126123,0.502604083258422,0,1,NA,NA,hypothetical protein
HAH_RS15605,3.6914802993801814,0.7107010106669028,0.4247081623757441,0,1,NA,HAH_4109,hypothetical protein
HAH_RS15610,12.757795869699637,0.4412799238476263,0.2526989740037812,0,1,NA,HAH_4110,hypothetical protein
HAH_RS15615,6.63762064388838,0.25446144820366506,0.3310929470434875,0,1,NA,HAH_4111,hypothetical protein
HAH_RS15620,14.37478535304585,0.21806561126404583,0.2623540472541114,0,1,NA,HAH_4112,hypothetical protein
HAH_RS15625,130.61186950856433,0.8457563246287039,0.3108296063551452,0,1,NA,HAH_4113,hypothetical protein
HAH_RS15630,34.08929388811384,0.5787085355878995,0.21165197771778257,0,1,NA,HAH_4114,transcription initiation factor IIB family protein
HAH_RS20165,12.514851082356689,0.17939920411447266,0.298456264312394,0,1,NA,HAH_4115,hypothetical protein
HAH_RS15640,350.19355867249277,0.17113843815678295,0.16941828804288311,0,1,1,HAH_4116,ribbon-helix-helix domain-containing protein
HAH_RS15645,436.4403087469768,0.28893466789711647,0.10728446450378012,0,1,1,HAH_4117,type II toxin-antitoxin system RelE/ParE family toxin
HAH_RS19265,3780.0763264345946,-0.5681076249197609,0.25136635672667473,-0,1,1,HAH_4118,hypothetical protein
HAH_RS20170,32.511363836106575,0.3918758498103962,0.2573601870972071,0,1,NA,NA,hypothetical protein
HAH_RS15665,226.01080251046895,0.4778892471837891,0.18334064392303653,0,1,1,HAH_4120,hypothetical protein
HAH_RS19730,22.60738352682773,0.31492509667044166,0.2759194232219067,0,1,NA,NA,hypothetical protein
HAH_RS15670,17.555604079977826,0.4000807502312452,0.26709634883953104,0,1,NA,HAH_4121,N-6 DNA methylase
HAH_RS15675,24.316192955997167,0.11408404327695494,0.3245506377659962,0,1,NA,HAH_4122,hypothetical protein
HAH_RS20045,204.14606141813434,-0.3647749250998133,0.3173179549603226,-0,1,1,HAH_4123,hypothetical protein
HAH_RS15680,2417.660212729779,0.23954281676042197,0.07383386909358267,0,1,1,HAH_4124,hypothetical protein
HAH_RS15685,123.8646943071618,0.2628947724762876,0.1689256039708387,0,1,NA,HAH_4125,ISH3 family transposase
HAH_RS15695,519.0153303035888,0.353392918420976,0.28894692874426486,0,1,1,HAH_4127,PadR family transcriptional regulator
HAH_RS15700,15.335735253091777,0.2615309942947588,0.2536015455183607,0,1,NA,HAH_4128,hypothetical protein
HAH_RS15705,62.54177949129163,0.16048254732996223,0.226691275299247,0,1,NA,HAH_4129,N-6 DNA methylase
HAH_RS20175,45.57078463445298,0.022772504156458085,0.1719569710337543,0,1,NA,NA,hypothetical protein
HAH_RS15715,2304.393334576887,-0.5825771584913844,0.25330298144436414,-0,1,1,HAH_4132,hypothetical protein
HAH_RS20180,32.232138001660466,-0.05532409481703192,0.30530344937621945,-0,1,NA,NA,hypothetical protein
HAH_RS15725,22.275149374256635,0.22244088406102921,0.21260301386393404,0,1,NA,HAH_4134,transcription initiation factor IIB family protein
HAH_RS15730,62.275295399284225,0.41500045593523877,0.16997730831566596,0,1,NA,HAH_4135,hypothetical protein
HAH_RS15740,171.30201750978375,-0.049090228792601304,0.21950019113209376,-0,1,NA,HAH_4137,hypothetical protein
HAH_RS15745,143.25555879434083,0.02998000100684941,0.2292678912496724,0,1,NA,NA,hypothetical protein
HAH_RS15750,10.853570532751492,0.7720517753493384,0.2925024156051084,0,1,NA,HAH_4138,hypothetical protein
HAH_RS15755,6.0890275705156585,0.8426581044973666,0.35234911794029167,0,1,NA,HAH_4139,hypothetical protein
HAH_RS15760,54.177007722539436,0.3876022694228151,0.2077965701399372,0,1,NA,HAH_4140,hypothetical protein
HAH_RS15765,11.28767252863573,-0.015439264371264482,0.29336009824316106,-0,1,NA,HAH_4141,hypothetical protein
HAH_RS15770,4.569745165260077,0.03613006173333381,0.37400468370052,0,1,NA,NA,hypothetical protein
HAH_RS15775,13.154419475912396,-0.3092360418795447,0.24793359182648997,-0,1,NA,HAH_4142,hypothetical protein
HAH_RS15780,21.176536979661357,0.0014773772910914224,0.24815208148804407,0,1,NA,HAH_4143,hypothetical protein
HAH_RS15785,70.70818419506972,-0.0230977312802002,0.14657461987536508,-0,1,NA,HAH_4144,hypothetical protein
HAH_RS15790,17.037865137262383,-0.1402116041272786,0.2055933728525263,-0,1,NA,HAH_4145,hypothetical protein
HAH_RS15795,22.5491687516285,0.24395139648984576,0.2552149034992513,0,1,NA,HAH_4146,hypothetical protein
HAH_RS15800,38.4643893446138,0.11247523060115308,0.16951461829684425,0,1,NA,HAH_4147,hypothetical protein
HAH_RS15805,32.417934561843104,0.11117907595250992,0.22393753359219912,0,1,NA,HAH_4148,hypothetical protein
HAH_RS15810,1749.0161235153134,0.33362851189631704,0.13044508489528517,0,1,1,HAH_4150,poly-gamma-glutamate biosynthesis protein PgsC/CapC
HAH_RS15815,1777.6594217864993,0.5927773120086275,0.09393766960996887,0,1,1,HAH_4151,Mur ligase
HAH_RS19280,1929.3677807196327,0.38557728337436187,0.09191918113355714,0,1,1,HAH_4152,CapA family protein
HAH_RS15825,316.3835944351889,0.5545114572639182,0.1453212075808254,0,1,1,HAH_4153,HNH endonuclease
HAH_RS15830,18.642350583167847,-0.24096050276803782,0.22219269727672694,-0,1,NA,HAH_4154,hypothetical protein
HAH_RS15835,80.12995206495903,0.15903887694144705,0.135391246120119,0,1,NA,HAH_4155,ssDNA-binding domain-containing protein
HAH_RS15840,236.18837421722458,0.2503153195363067,0.11421466972311371,0,1,1,HAH_4156,hypothetical protein
HAH_RS15845,5.68666551486061,-0.2784573712066564,0.47991933993308006,-0,1,NA,HAH_4157,hypothetical protein
HAH_RS15850,43.413621646889,0.2672744184257268,0.2233467559937923,0,1,NA,HAH_4158,hypothetical protein
HAH_RS15855,353.8202327247945,-0.14762271370890254,0.13333354468083983,-0,1,1,HAH_4159,hypothetical protein
HAH_RS15860,329.3247390997211,0.15310688590527036,0.2441953248193575,0,1,1,HAH_4161,CRISPR-associated endonuclease Cas2
HAH_RS15865,1143.7829104164575,-0.039371374133859105,0.1795968547511177,-0,1,1,HAH_4162,type I-B CRISPR-associated endonuclease Cas1b
HAH_RS15870,535.8271664117926,-0.15767524809312441,0.17075891353547268,-0,1,1,HAH_4163,CRISPR-associated protein Cas4
HAH_RS15875,3714.674618181388,-0.1389952646662021,0.1683031872535191,-0,1,1,HAH_4164,CRISPR-associated endonuclease Cas3''
HAH_RS15880,1442.4862669746703,-0.06545955082592797,0.1678096042728735,-0,1,1,HAH_4165,type I-B CRISPR-associated protein Cas5b
HAH_RS15885,2808.5272427272025,-0.009444191590304286,0.15144814971549594,-0,1,1,HAH_4166,type I-B CRISPR-associated protein Cas7/Csh2
HAH_RS15890,7707.526566580238,-0.030411856799021246,0.1299046476525649,-0,1,1,HAH_4167,type I-B CRISPR-associated protein Cas8b/Csh1
HAH_RS15895,3158.41197838372,-0.6297861916280354,0.1819842464847836,-0,1,1,HAH_4168,CRISPR-associated endoribonuclease Cas6
HAH_RS15900,375.24553476363457,0.28684899584507606,0.10698977513328888,0,1,1,HAH_4169,site-specific integrase
HAH_RS15905,234.9904946051073,0.24310049263123382,0.09626162336484945,0,1,1,HAH_4170,hypothetical protein
HAH_RS15910,260.32719151562577,0.23847147222554635,0.09776945731564239,0,1,1,HAH_4171,nucleotidyltransferase domain-containing protein
HAH_RS15915,4.037512317357111,-0.28799041612352894,0.3501459670771763,-0,1,NA,NA,nitrate ABC transporter ATP-binding protein
HAH_RS15920,1098.1404531288033,0.035107222103050284,0.09635171147851246,0,1,1,HAH_4174,orc1/cdc6 family replication initiation protein
HAH_RS20080,344.8587358661188,0.4458046558377087,0.16077763558760053,0,1,1,HAH_4175,hypothetical protein
HAH_RS15930,143.387926992169,0.2918691930117661,0.40061836111021154,0,1,NA,HAH_4176,pilin
HAH_RS15935,141.08500202894137,0.1637159582856887,0.21613916352992601,0,1,NA,HAH_4177,hypothetical protein
